company,date_announced,date_reported,jobs_cut_sg,jobs_cut_global,pct_workforce,industry,source_link,notes,status,event_id
‘can They Do This To Me?’: Singaporean Seeks Help After Being Asked To Sign,2026-07-03,2026-07-03,,,,Other,https://news.google.com/rss/articles/CBMi0AFBVV95cUxNNmJlVl94T1Y2eF9NRFFlYkVlRWV2UzlhWk5fOUo4bUR5aGlwMDFUZWVjWTlIdF9MLTFTRGZPRml6QWxIdXl4ckdlbWlUb0NqVGxUU0tFanQ1Q01EdVUyaFhvcFNiYkxyV1Z6TFZ2QTVxMGt4dHdoN0RJb2ZFSmZoM1lvQkFJZnRqanZaRHpreUJxMmdDNlRXV1luNVdoYUxNel93X3R0VTNsQ054QUpYeXlvQ204VmU2cFFadmR2UjFoUnR3b3UzcFZNYy1haHRF?oc=5,"[LLM rejected: personal] The article is a personal anecdote about an individual seeking help after being asked to sign something, not a company layoff announcement.",rumored,can-they-do-this-to-me-singaporean-seeks-help-after-being-asked-to-sign-2026-07
Tribunal Rules Section 45 Of Employment Act Creates No Statutory Right To,2026-07-01,2026-07-01,,,,Other,https://news.google.com/rss/articles/CBMi0AFBVV95cUxQVlRDcFVfZ0hYNUQwQkxnMVZ6R1BLZ1FyejEtTXVaMUVGWWVMakdra3FuV0ItVW1OQmlnYWt4Q3hSYTB6N2R6X0d4ZklLN2ltWnFuWmVYM1h1RUpNclV0RnMwSlZLQV9hME10OGJ5N0Qtbng0OFQ3MWZReEVickVKbE84bXdlb1BORUZMSWVEOS1Ed2daMzlnN3NvTXpGM18tWDBRVVR6TS1hdmptd3hsbV9JaDRhZnRIbmU5Q2lCaU9PYVV3TUdyMzBEZDRmMlhy?oc=5,"[LLM rejected: legal] Legal ruling on Section 45 of Employment Act, not a layoff event.",rumored,tribunal-rules-section-45-of-employment-act-creates-no-statutory-right-to-2026-07
CDP,2025-08-20,2025-08-20,,,,Other,https://news.google.com/rss/articles/CBMiigFBVV95cUxPOUdMajZTSzlmVVRSRWZOMmlma3JKTmdEeUhhQ3dmakNDT1VuZ2dnUklSeHZrUVd3NzB4Y3FORUotSXJVQkdiNmZXcElsVjVzaDNUMVNndURMLUF1MHkxZ1liX1VjYXBsMncyc1U3a3Y1T0U1NnBHdXMwdklCdVdBMFZSQlVqdTRhTWc?oc=5,"[LLM rejected: not-sg] The article reports CDP closing offices in Indonesia, India, and Colombia, with no mention of Singapore operations.",rumored,cdp-2025-08
NTT,2019-07-02,2019-07-02,,,,Other,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE8xMjQ4T3RDUXNjSS03V3ozN1V3N2x1eHoxSnE4VGxwNVJMRXp1YkNpeU90Ykc1dmttYmVwcXdYRHZpeks2WkZUNHhudVF4ZERwYjA3ZDNBRV9ZejRhRTJpZkJVaVd1X3M?oc=5,"[LLM rejected: job-posting] Article is about NTT setting up an APAC head office in Singapore and hiring for new roles, not a layoff event.",rumored,ntt-2019-07
FedEx,2025-12-05,2025-12-05,,,,Other,https://news.google.com/rss/articles/CBMiaEFVX3lxTFBfR0Nzc1plM3BPN0MxR2tPVlRQd1dTUjFQTFZkbHNvYVhDUGJVOU5iNGZXY18tMFlNSTF4aEJnbUhWRjdSRWtKV3lWNklsSzR0ZlRqUFlnc2ozOHVaSnV4WHJmNHdVTUFI?oc=5,"[LLM rejected: not-sg] Facility closure is in Dallas, Texas, USA with no Singapore operations mentioned. No Singapore nexus.",rumored,fedex-2025-12
Dyson,2024-07-09,2024-07-09,1000,,,Manufacturing,https://news.google.com/rss/articles/CBMinAFBVV95cUxOS0RkTzNaU0pqT2dHUENDRHR6c29FZ0dGVHAxc1RuWUY0bG9rYnI0cHRsR3d6MUsybU1pS0NkbTJIUUVQZFAwcE1EcXZsdDJDUEI1OEZwUS1wRE1YdzhrQ3c1YUFZYjVPVTBHQTBBdjZqTjdoNkdmNG9hZHpFREUyVTh4Vm1LUUFpQk0yM0ZtWDNYdXJfUnBITUFiZGg?oc=5,"[LLM rejected: not-sg] The layoff of 1,000 jobs is in Britain, not Singapore. Although Dyson is headquartered in Singapore, the event does not involve Singapore operations or employees.",rumored,dyson-2024-07
Vaniday,2020-07-03,2020-07-03,,,,Retail,https://news.google.com/rss/articles/CBMiZEFVX3lxTFA4eTBZM19RLVU1a09yQkJRTmVxVlM0SG1URmtUYnFnSHJmOXZjREY2aVNRVTJ5X2lVM3J2LVBvd2R2N2VhcVp0aXhIaDR4V09pUGNmNlFLVUpFRS1TR05vS1JGbE4?oc=5,"[LLM rejected: commentary] Article discusses a company relaunch, not a layoff event.",rumored,vaniday-2020-07
ByteDance,2026-07-02,2026-07-02,,,,Tech,https://careeraheadonline.com/bytedance-reduces-450-tech-positions-at-tokopedia-amid-global-restructuring/,"[LLM rejected: not-sg] No Singapore nexus; layoffs at Tokopedia in Indonesia, not Singapore.",rumored,bytedance-2026-07
Sheikh Haikel's Halal Chicken Rice Shop,2026-06-22,2026-06-22,,,,F&B,https://www.straitstimes.com/life/food/local-rapper-sheikh-haikels-halal-chicken-rice-shop-to-reopen-in-bussorah-street,"[LLM rejected: not-sg] Article is about a shop reopening, not a layoff event.",rumored,sheikh-haikel-s-halal-chicken-rice-shop-2026-06
Straits Mega-hubs,2026-07-03,2026-07-03,,,,Other,https://breakbulk.news/straits-mega-hubs-shed-5-of-connectivity-as-lines-reroute-relay-cargo-to-india-and-middle-east/,"[LLM rejected: commentary] Article discusses reduction in connectivity percentage, not employee layoffs.",rumored,straits-mega-hubs-2026-07
Sea-intelligence: Plsci Data Indicates Mega-hub,2026-07-03,2026-07-03,,,,Other,https://container-news.com/sea-intelligence-plsci-data-indicates-mega-hub-retrenchment/,"[LLM rejected: commentary] Article appears to discuss shipping data analysis and market commentary, not a specific layoff event.",rumored,sea-intelligence-plsci-data-indicates-mega-hub-2026-07
BioNTech,2026-06-23,2026-06-23,,,,Healthcare,https://www.newscase.com/biontech-builds-in-australia-even-as-it-cuts-jobs-and-sheds-factories/,"[LLM rejected: not-sg] Article discusses BioNTech's job cuts and factory shedding in Australia, with no mention of Singapore operations or impact.",rumored,biontech-2026-06
ADC Therapeutics,2026-06-25,2026-06-25,,,,Healthcare,https://www.rttnews.com/3662556/adc-therapeutics-cuts-workforce-to-advance-zynlonta-portfolio-in-b-cell-lymphoma.aspx,[LLM rejected: not-sg] No clear Singapore nexus; ADC Therapeutics is a Swiss company and the article does not mention any Singapore operations or employees.,rumored,adc-therapeutics-2026-06
Singapore Healthcare Workforce Redesign And App Consolidation Initiative | Healthcare,2026-07-02,2026-07-02,,,,Healthcare,https://sg.headtopics.com/news/singapore-healthcare-workforce-redesign-and-app-85157207,"[LLM rejected: commentary] No specific company identified; article is an aggregator piece on workforce redesign, likely commentary or policy discussion, not a confirmed layoff event.",rumored,singapore-healthcare-workforce-redesign-and-app-consolidation-initiative-healthcare-2026-07
Verastem / ADC Therapeutics,2026-06-24,2026-06-24,,,17,Healthcare,https://endpoints.news/verastems-kras-g12d-vision-adc-therapeutics-reorganizes-lays-off-17-of-staff/,[LLM rejected: not-sg] Both companies appear to be US-based biotech firms; no Singapore nexus indicated in the headline or snippet.,rumored,verastem-adc-therapeutics-2026-06
"Gen Z Perspectives: Agency Exit, Kind Deeds And Award Season | Marketing-interactive",2026-07-03,2026-07-03,,,,Other,https://production.marketing-interactive.com/gen-z-perspectives-agency-exit-kind-deeds-and-award-season,"[LLM rejected: commentary] The article is a commentary piece about Gen Z perspectives and agency exits, not a specific layoff announcement.",rumored,gen-z-perspectives-agency-exit-kind-deeds-and-award-season-marketing-interactive-2026-07
Immutable,2026-06-23,2026-06-23,29,,,Tech,https://cryptogames.gg/immutable-ditches-game-development-to-prioritize-new-ai-marketing-platform/,[LLM rejected: not-sg] No clear Singapore nexus; Immutable is an Australian company and the article does not mention any Singapore operations.,rumored,immutable-2026-06
Yealink,2026-06-26,2026-06-26,,,,Tech,https://sbr.com.sg/information-technology/news/yealink-picks-singapore-global-operations-hq,"[LLM rejected: commentary] Article is about Yealink selecting Singapore for a global operations headquarters, not about layoffs or closures.",rumored,yealink-2026-06
Plaza Singapura,2026-07-02,2026-07-02,,,,Retail,https://www.channelnewsasia.com/singapore/plaza-singapura-revamp-retail-workers-uncertainty-6227641,"[LLM rejected: commentary] Article discusses worker uncertainty due to a revamp, not a confirmed or planned layoff event.",rumored,plaza-singapura-2026-07
DWP,2026-07-03,2026-07-03,130,,,Other,https://news.google.com/rss/articles/CBMitgFBVV95cUxOSU9PWXBjZlZlRmR6UWZFcVZxOVowOW9zR1ZKbWJQa2FtTEtNTUMtMEFEWXVfSkdIbmQxNHNiRE9aYWEwbkFtclZhVnZVTkczQWVFVkowUlFJUENscF9RQXkzZGk5Qkw4XzVRa3FudlE5Si1peWVKU0hRTkNIZjRRbGlqZEkyZHFyTGlQbWRSNmtEYkpvRFNnZlc2R1dTR3RDMTY2SzAwYXFTMUVTRHRJMENta1Nmdw?oc=5,"[LLM rejected: not-sg] The article concerns UK's Department for Work and Pensions closing offices in Torquay, England; no Singapore nexus.",rumored,dwp-2026-07
Goodyear,2024-03-08,2024-03-08,,,,Manufacturing,https://news.google.com/rss/articles/CBMipAFBVV95cUxPN0dsZzY5d2lKZWNqU0hFWkcxNk9yTlhfcXB1QmxBLUw1UDVqMXVrU3k0U2NSQ1pfbUJiNC1KV0FHek13X0RiRk0weUtqeVBZeEQzckQzd05wM0VjUEFrSWxnamhMOXNEbjY0ZFBoT0lLc3dGYVB1TDdPeE9zUTZ5WUJTd2FTbEJvQ1F4UGt2RlNpM3AtVk5IWEpuR0dzMEZ3dnVWVg?oc=5,"[LLM rejected: not-sg] The article is about a plant closure in Malaysia, not Singapore. No Singapore nexus.",rumored,goodyear-2024-03
Why Are Companies Leaving Singapore? Rising Costs & Regional Alternatives Explained,2026-06-25,2026-06-25,,,,Other,https://viagradix.com/article/why-are-companies-leaving-singapore-rising-costs-regional-alternatives-explained,"[LLM rejected: commentary] Article is a general commentary on companies leaving Singapore due to rising costs, not a specific layoff event.",rumored,why-are-companies-leaving-singapore-rising-costs-regional-alternatives-explained-2026-06
Ohmyhome,2026-07-03,2026-07-03,,,,Real Estate,https://www.straitstimes.com/business/ohmyhome-restructuring-business-as-usual-but-owners-owe-shareholders-an-explanation,"[LLM rejected: commentary] Article title suggests commentary/opinion about restructuring, not a confirmed layoff event.",rumored,ohmyhome-2026-07
Why Singapore’s Mid-market Retailers Are Running Out Of Room - Inside Retail Australia,2026-06-25,2026-06-25,,,,Other,https://insideretail.com.au/business/why-singapores-mid-market-retailers-are-running-out-of-room-202606,"[LLM rejected: commentary] The article appears to be a market analysis or commentary on mid-market retailers in Singapore, not a specific layoff announcement.",rumored,why-singapore-s-mid-market-retailers-are-running-out-of-room-inside-retail-australia-2026-06
"Opening A Restaurant In Singapore 2026: Cost, Licences, Profit & Why So Many Fail · Sgai Studio",2026-06-22,2026-06-22,,,,Other,https://www.sgai.sg/en/intelligence/singapore-restaurant-2026,"[LLM rejected: commentary] Article is a guide/analysis about opening a restaurant in Singapore, not a layoff or closure announcement.",rumored,opening-a-restaurant-in-singapore-2026-cost-licences-profit-why-so-many-fail-sgai-studio-2026-06
MSD,2026-06-25,2026-06-25,,,,Healthcare,https://www.biotecnika.com/life-sciences-job-msd-singapore/,"[LLM rejected: job-posting] This is a job posting for a hire, not a layoff announcement.",rumored,msd-2026-06
Foundation Healthcare,2026-07-03,2026-07-03,,,,Healthcare,https://www.straitstimes.com/business/temasek-backed-foundation-healthcares-242m-ipo-sees-strong-demand-ahead-of-sgx-listing,"[LLM rejected: commentary] Article is about IPO demand, not layoffs.",rumored,foundation-healthcare-2026-07
Immutable,2026-06-23,2026-06-23,,,,Tech,https://cryptonews.com.au/news/australian-crypto-unicorn-immutable-scales-back-game-development-in-ai-pivot-134092/,[LLM rejected: not-sg] No Singapore nexus; article about an Australian company with no mention of Singapore operations.,rumored,immutable-2026-06
Construction Firms Adjust To ‘new Normal’ Of Higher Material Costs After Middle East Conflict - Cna,2026-07-02,2026-07-02,,,,Other,https://www.channelnewsasia.com/singapore/construction-materials-higher-costs-middle-east-conflict-6212916,"[LLM rejected: commentary] Article discusses construction firms adjusting to higher material costs, not a specific layoff event.",rumored,construction-firms-adjust-to-new-normal-of-higher-material-costs-after-middle-east-conflict-cna-2026-07
Global Dairy Trade,2026-06-26,2026-06-26,,,,Retail,https://www.procurementresource.com/news-and-articles/global-dairy-trade-relocates-headquarters-to-singapore,"[LLM rejected: commentary] Article reports relocation of headquarters to Singapore, not a layoff event.",rumored,global-dairy-trade-2026-06
Immutable,2026-06-26,2026-06-26,29,,,Tech,https://play2moon.com/immutable-layoffs-guild-of-guardians-maintenance-mode-ai-marketing-pivot-june-2026/,[LLM rejected: not-sg] No clear Singapore nexus; Immutable is an Australian company with no indicated Singapore operations.,rumored,immutable-2026-06
"Ntuc & Mwc Roll Out Financial Aid, Job Support For Around 400 Migrant Workers Affected By Alleged Unpaid Wages | Human Resources Online",2026-06-24,2026-06-24,,,,Other,https://www.humanresourcesonline.net/ntuc-mwc-roll-out-financial-aid-job-support-for-around-400-migrant-workers-affected-by-alleged-unpaid-wages,"[LLM rejected: commentary] Article discusses financial aid and job support for migrant workers affected by unpaid wages, not a layoff event.",rumored,ntuc-mwc-roll-out-financial-aid-job-support-for-around-400-migrant-workers-affected-by-alleged-unpaid-wages-human-resources-online-2026-06
Singaporean Who Was Laid Off Twice Gives Brutally Honest Answer To ‘where Do You See Yourself In Five Years?’ - The Independent Singapore News,2026-07-05,2026-07-05,,,,Other,https://news.google.com/rss/articles/CBMizgFBVV95cUxPaVkzR2swSzZ3eUtXRUdCN0hiMjAyYk0zWGxSNDhocVhpdVVCZzFWbDdWN3VWQXA5a1dXZ1F1QUdDZ1Y2WkhFbDdXeTZEakpyc1I0dXh3ZFI0cjh1M1pTQjR5VW9ldmFhdnBiVFZDcjBFRWVWejBaOTY0Q2dCeXZHb1dfWHpqdWoxbkQteEZYVVhfYkUwc0ZrR1VKRGhMQlBGMUpUSFUxX0NfWmMtaXRSYWFLOGhCbXFWc1R4LTBHbjhpLWItN3lXRU5vOVZidw?oc=5,"[LLM rejected: personal] Personal anecdote about being laid off, not a report of a specific layoff event at a named company.",rumored,singaporean-who-was-laid-off-twice-gives-brutally-honest-answer-to-where-do-you-see-yourself-in-five-years-the-independent-singapore-news-2026-07
"Singapore Market Weekly: Seatrium Arbitration, Capitaland Investment Growth, Fund Flows, Dividend Calendar & China Tech Layoffs 12345678 – Minichart - Minichart",2026-02-10,2026-02-10,,,,Other,https://news.google.com/rss/articles/CBMigAJBVV95cUxOOVhCeU1Kd1lGQkpqMngycHFFSnFRd1F1dGZ2NDhEQ0hHcWVWTll2ZWlMaUgwRzJSd2xxODNYUjBkT2gzalhFa3I4cm54TUZTZG9MZmk3Sk5CSVNIRWpHdFZJYi05dnVhYnFiX1otb05lQWd2Nko3d21LNkRrWlNFZEFYMTRJSElZM0N3a3lTZUE2bW43QWZrOGQ2c3hseGVsNF9TQXh1OXdNREw3TDJOMllXXzdnNmhPMlBCak1EWV95N1BMbFdST2k2NkEwNmlNbGgzdmMzNG9fSlRnQTFoSW9BNW1UTmxLVGdOLTRQMTFTN2hlYkZSdWVqN0Q0N01N?oc=5,"[LLM rejected: aggregator] This is a market summary article covering multiple topics, not a specific layoff announcement. The mention of 'China Tech Layoffs' is aggregator-style coverage, not a Singapore-specific event.",rumored,singapore-market-weekly-seatrium-arbitration-capitaland-investment-growth-fund-flows-dividend-calendar-china-tech-layoffs-12345678-minichart-minichart-2026-02
"Inside Singapore’s Ai Bootcamp To Retrain 35,000 Bankers - Afr",2026-01-15,2026-01-15,,,,Other,https://news.google.com/rss/articles/CBMivgFBVV95cUxNM3I5Z2RVZmxmYzZTWDlnU2ppeXdsZXNSQ0h3YW10QWMya1hsb1hqcmhKa3Nhb203SmZKUzI2TkxsOUJLbGl5eURlbUgtNXZKUHY2ZGE1aGlhTlY4SGswVWZjQ0NfWkcyVDRSYUZRVkY2SW82VzRCTVRMbzdNd1ZkOTlva2djWk9IQld0LUxYZDlmbUZZaHZxbHFER2pNS2pPc0FURnB5NFhOa1lhZmNac1ZvRWFjOE43UFl2ZVNR?oc=5,"[LLM rejected: commentary] Article is about a retraining bootcamp for bankers, not a layoff event.",rumored,inside-singapore-s-ai-bootcamp-to-retrain-35-000-bankers-afr-2026-01
Builder.ai,2025-05-31,2025-05-31,,,,Tech,https://news.google.com/rss/articles/CBMi4wFBVV95cUxPWElmc050SmtwLXlpMDVudEtDdFBEdTM2YWJfTkpoZzd4OUZURVRHdVFrYTRWZFlhdmRyYVh2WVVuaU1KU05FU3BCYjZWQVR3X1VOdnZRWGdEb2xoNnZ2WFhQZlhpRXVXcmhEdTJKQnVpUFpLRGt4RGFmVk9HdFBudUNCaEJHa2dIb1pHMTYzamcwQ1FOT29yb0dhME41SWl6NmlHWlNNaU9zcmlMRUxUbWF3SklxYWtoOXc3M1ItdnNiMGVuemZ1NVpRUmdXeVgzak9PWDc0MUtkQnN0NnM1eFljWdIB6AFBVV95cUxPU3U2Vjh5TldVdFZObGVZTDBTWUNUbXJCWTdYZUdyMHFoYS1qOFVkYk1tZEtaT3JkQ1AzdWhwUWszVmtOYnpqZl9zamdQTlZWeFRORmx3ejNzMWhLbzk4akVXeFJxdFc3R01LRHM4d21OMllSWHNTOHRRVHkwcDBpaktrTERJYTFtVmVTYUhFandnUFFob0QzTGY4aWJSZGphbExhd1ZsSGYzR3I0akZ6QnFCUzA1YzdCa3hWelp1b3pQVjlMMXhrNGFRUGljV1NzVkpTdHQwdFBIdlUxME5uSWhwR0gxYTU0?oc=5,"[LLM rejected: not-sg] Article about alleged fraudulent business practices, no mention of layoffs or Singapore operations.",rumored,builder-ai-2025-05
Why Companies Are Moving From Singapore To Malaysia: A Global Mobility Trend,2026-07-04,2026-07-04,,,,Other,https://leedsmasters.org/article/why-companies-are-moving-from-singapore-to-malaysia-a-global-mobility-trend,"[LLM rejected: commentary] This is a commentary/analysis article about a general trend of companies moving from Singapore to Malaysia, not a specific layoff event.",rumored,why-companies-are-moving-from-singapore-to-malaysia-a-global-mobility-trend-2026-07
ADC Therapeutics,2026-07-03,2026-07-03,,,,Healthcare,https://www.thebiointel.com/article/adc-therapeutics-layoffs-zynlonta-patient-deaths,[LLM rejected: not-sg] No mention of Singapore operations or impact; appears to be a global or US-focused biopharma layoff.,rumored,adc-therapeutics-2026-07
Frasers Property,2026-07-05,2026-07-05,,,,Real Estate,https://www.businesstimes.com.sg/opinion-features/frasers-propertys-big-asset-shuffle-controlling-shareholder-helping-it-drive-value-and-stay-listed,"[LLM rejected: commentary] The article is an opinion/analysis piece about asset shuffling and value driving, with no mention of layoffs or closures.",rumored,frasers-property-2026-07
Surbana Jurong Group,2026-06-26,2026-06-26,,,,Other,https://www.businesstimes.com.sg/companies-markets/surbana-jurong-group-ceo-sean-chiao-steps-down-search-successor-under-way,"[LLM rejected: commentary] Article is about CEO stepping down, not a layoff event.",rumored,surbana-jurong-2026-06
Surbana Jurong,2026-07-01,2026-07-01,,,,Real Estate,https://theindependent.sg/temasek-owned-surbana-jurong-launches-yet-another-global-search-for-next-leader-as-latest-ceo-also-retires/,"[LLM rejected: commentary] The article discusses a CEO search and retirement, not a layoff event.",rumored,surbana-jurong-2026-07
Citigroup,2026-02-13,2026-02-13,,,,Finance,https://news.google.com/rss/articles/CBMiYEFVX3lxTE4xV0tLZmZEb2FFYXdaelA5dGN0d01iUXpENTFDeDU2dF84ZDhaNkFHdkNPdGJKLUtEZlZIdWJHb1BhTG5MazVhMV9sbkstX1ZlSndnU2FWdGN6WWNGWEZ2Sw?oc=5,"[LLM rejected: commentary] Article focuses on CEO pay raise and mentions mass layoffs in general context, not a Singapore-specific layoff announcement.",rumored,citi-2026-02
New Agency To Strengthen Skills And Workforce Development In Singapore - People Matters Global,2026-07-06,2026-07-06,,,,Other,https://news.google.com/rss/articles/CBMi0AFBVV95cUxOQUxzQjN5Y2o2R3FIZVRLZGdaNTItamk5eUlzaTZOd3ZfbFhhWk1ZbHM4Vmh3Vk5QNUZTRFVfc0JJSm1VaHhPVkNvRjR1b1lCV1FXYlB1S1lSY1duTFNMZ0hxXzl4RDM4b3A3Mk5RMFFUaGkwcHF3SGpXQXRCY0JDLUR4ZlBLdnNoTTgxY3hQblNVQjNMYTN3N3c5cGM4aHlteFpVSEk3MzYxVEw5MUdteEo0eFNzcHRTa1VWcGZlYTIzUm9LV2s1TmdfNTBqSjJM?oc=5,"[LLM rejected: policy] Article discusses the creation of a new agency for skills and workforce development, not a specific company layoff event.",rumored,new-agency-to-strengthen-skills-and-workforce-development-in-singapore-people-matters-global-2026-07
"Retrenched In Singapore: Know Your Rights, Avoid Being Shortchanged On Notice Pay, Final Salary, And Retrenchment Benefits - The Independent Singapore News",2026-07-06,2026-07-06,,,,Other,https://news.google.com/rss/articles/CBMi3gFBVV95cUxNN1l6azhTMnJoaWZMaHlhRDczWFFwbUUyUGFOanBCY2RhTDYxYjZCdnQ4Y1ZyVjFKcERpd0h5Z28zS25OWFpOenJ1bkFfbGN0Q2l4V3o1T3dnRm44bkowcU1GdkZKNS1zWllETFVMV29xNWhQUGVhVmVKRmM0WTBncXNIM0lNLUZIdjdCOVlnWFdpbG04QUNtOUthWi1rUUlqMUN2VWdiVDRPNWFPNG9KdjRVNGNJMVViNXFsYlVSU0lPSDRSUkdUUGRka29PeEZuNVhENHh1aG95VXVYUEE?oc=5,"[LLM rejected: commentary] This is a general advisory article about retrenchment rights, not a specific layoff event. No company is named.",rumored,retrenched-in-singapore-know-your-rights-avoid-being-shortchanged-on-notice-pay-final-salary-and-retrenchment-benefits-the-independent-singapore-news-2026-07
Commentary: Survivor’s Guilt In The Workplace As Massive Tech Job,2023-01-26,2023-01-26,,,,Other,https://news.google.com/rss/articles/CBMisgFBVV95cUxQTlR1MjdXS2JRUDhoc3Jod1ZHM1pzWGtEc0Q0Qm1oNXJNclF5ZWs2OHhPc1hQOHJBOFRWYzdVZXllcm9JNFpXY0NhaE10VFNWRmhLVmlySVF2NW5BLWk3R1Yzd3U5dFc1WnRCZ0QwYVVhcFJnQ1d6elU3Ymo1QTNmSlRST2tnOTlyNlNhQnlOMHFXV182aXUydzhmQkhlbzRGM3dJOG80ZTlDaW8zUUFrOURn?oc=5,"[LLM rejected: commentary] Article is a commentary about survivor's guilt, not a specific layoff event.",rumored,commentary-survivor-s-guilt-in-the-workplace-as-massive-tech-job-2023-01
HSBC,2019-05-29,2019-05-29,,,,Finance,https://news.google.com/rss/articles/CBMimgFBVV95cUxNQ2R6VTZwNGxDVlhINmdtRjF2aFdRMERDUGtTMjdMb0NZNVRYMGJ6UnpyRWNJR0dXLU5vbVE2NDV3aGF6OHNVNnpXRm80TUdkMHRXN2hHRnA4UzlaVFNGa2NtT2FDdV9GbXBpUnZmRFlPdXR4bnc1MTJUSFM2c1kzNERRLS1QOWNLQWw1cnBMcG5aS3VWZDdKUjRB?oc=5,"[LLM rejected: job-posting] Article reports HSBC plans to boost headcount, not layoffs.",rumored,hsbc-2019-05
European Banks Could,2026-05-27,2026-05-27,,,,Other,https://news.google.com/rss/articles/CBMiggFBVV95cUxPT1hvY2JNTVBfUFNwY3RCVDNNdmltZ2g0UmdTRDNPdllucHg1UnRlTU40RmpmQ29tXy1DSzZxMUdENGc1VE1VNkRneE5XY3V5VnItWlc5QUhTY1Nrc0steS1FRklXQ1l0b05ZakI2UXItVVE2UjJRNVlrXzJjcngtbGp3?oc=5,"[LLM rejected: commentary] Article appears to be a generic commentary on potential layoffs at European banks, with no specific Singapore company named.",rumored,european-banks-could-2026-05
Ineos,2025-10-06,2025-10-06,,,,Manufacturing,https://news.google.com/rss/articles/CBMiwgFBVV95cUxPMF9SQUZ1OVdmSjUyVGk1TWp3bFFYUUR4UmVSSDNvVk5zM0R0a2pSZWQ4MXVxVUVjeDY5NjJYZ25haFcySlZmZF83YXoxRHdvOThKSGdFZmRVMkNsNFdEbEgyZWRUN0pOdjJtTnlkMkxRZ3JObTBGZ2dCcE1uVW9ZaXFkSEJJQWJVUldFQXZkazdHTDBnM2EyYlZjbXEydWtmMS1Lbnc5aWprQmJDY0tzdk92ekdDbm83UkZNdXVzWHVLd9IByAFBVV95cUxPVmNobHhsdGNIdFlMZ3FRZTJmRGRCZ3BNeHVjVGdxZHRaa2QwTjFCRXNxaDNFWWs2QjgzenQtU1FOV2hIZGR6UXl6SU5jVm5tY0hIUnlnd2dlU1JLZUxhaGM4MUxzb2JlU1Z6VExRWHNyQTk5ZjJNaTd2Vzc3X2lrb1NIZ1RxVnRDTVZ0X19kNk1wWWM1dkVZZDJNS1BOUFdQUGJpZjVpN251X1JYRERIV1RlZmxNc2FtQ05ybkotWE5zMWIySURMRg?oc=5,"[LLM rejected: not-sg] The closure is at a German site (Rheinberg), with no mention of Singapore operations. No Singapore nexus.",rumored,ineos-2025-10
Shutting Startups Down: When To Pull The Plug? - The Business Times,2023-07-07,2023-07-07,,,,Other,https://news.google.com/rss/articles/CBMinAFBVV95cUxQcGZlQ1FYQlRNdUtWVUY4ckhsWW03Q3Z2ZmJEUlREdHBBUllnVkdZSGtkQVZXLTNQNzZwQWpZZXAzNUU2WnNYTS03WjRra2FGLXJNYTd6aEU0b3NKNTRpNlhyNDVkUF9ocklyRmxqZFhqYjh1cmsyNUU3a3FEZWpFdmktclYwU21JTHF1dGNxQlQ3TnhKQzFkaWw3azc?oc=5,"[LLM rejected: commentary] Article appears to be a general commentary on startup shutdowns, not a specific layoff event.",rumored,shutting-startups-down-when-to-pull-the-plug-the-business-times-2023-07
Tiki,2023-06-11,2023-06-11,,,,Tech,https://news.google.com/rss/articles/CBMiWEFVX3lxTE1odDdxQjVESWtwLTdzZjMyUEdQOXdlZ0twRjlwWDBXaFBWWDRuN0hRX2Q1VFM3aHdla1Jjb2NTcFVEUTh0N2VsOHJHZzZHTzMxaWtScElQTUQ?oc=5,"[LLM rejected: not-sg] The article is about a short video app shutting down in India, with no mention of Singapore operations or impact.",rumored,tiki-2023-06
Udaan,2026-07-02,2026-07-02,,,,Tech,https://economictimes.indiatimes.com/news/company/corporate-trends/global-creditors-drag-udaans-parent-to-bankruptcy-court-in-singapore-after-170-million-bond-default/articleshow/132123984.cms,[LLM rejected: legal] Article reports creditors filing for bankruptcy in Singapore court; no layoff event mentioned.,rumored,udaan-2026-07
Companies That Announced Major Layoffs And Hiring Freezes,2026-06-29,2026-06-29,,,,Other,https://intellizence.com/insights/layoff-downsizing/major-companies-that-announced-mass-layoffs/,"[LLM rejected: aggregator] Aggregator article covering multiple companies, not a single specific layoff event.",rumored,companies-that-announced-major-layoffs-and-hiring-freezes-2026-06
Genentech,2026-07-06,2026-07-06,,,,Healthcare,https://www.fiercebiotech.com/biotech/genentech-sees-103-roles-impacted-gred-rethink-pens-490m-breast-cancer-collab,[LLM rejected: not-sg] No clear Singapore nexus; Genentech is a US-based company with no mention of Singapore operations in the article.,rumored,genentech-2026-07
Foundation Healthcare,2026-07-01,2026-07-01,,,,Healthcare,https://www.businesstimes.com.sg/companies-markets/temasek-backed-foundation-healthcare-seeks-raise-s242-million-mainboard-ipo,"[LLM rejected: commentary] Article is about an IPO fundraising, not a layoff event.",rumored,foundation-healthcare-2026-07
We Communications,2026-06-29,2026-06-29,,,,Other,https://production.marketing-interactive.com/we-communications-trims-us-workforce-amid-client-budget-cuts,"[LLM rejected: not-sg] Article focuses on US workforce layoffs, no mention of Singapore operations.",rumored,we-communications-2026-06
